time_min,temp_C,OD600,strain,induction,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
499.3,37.1,0.426,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.39349999999999996,0.4265835,0.001330700905083066,0.0015010750000000002,1.3748677417201499e-05,461.7665,4.228386560019159
524.3,37.0,0.463,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.4304,0.462438,0.0013479914136243192,0.001368355,1.4486279614309384e-05,506.5535,5.359602481066629
549.3,37.0,0.495,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.4624,0.495044,0.00133835079814856,0.00123874,1.4430243418906306e-05,559.5585,6.515830852487056
574.3,37.0,0.524,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.4913,0.5244695,0.0014082104016865577,0.00112342,1.3844436779561992e-05,616.998,7.6118037745368134
599.3,37.0,0.552,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.51925,0.551202,0.001349277654894729,0.001024945,1.3031995059151295e-05,676.2795,8.622402452979996
624.3,37.0,0.575,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.5423499999999999,0.575869,0.0013999174531816757,0.000939961,1.384831546417319e-05,737.421,10.887389950166183
649.3,37.0,0.599,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.56645,0.5983215,0.0013617225546268784,0.0008604925,1.4761849857522504e-05,805.524,13.823560141496332
674.3,37.1,0.619,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.5862999999999999,0.6189335,0.0013581393971060412,0.0007821165,1.4809513249051176e-05,886.2449999999999,16.83623516392584
699.3,37.0,0.637,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6043,0.6374115,0.0013490786035992627,0.0006976895,1.375330687502867e-05,993.489,19.67483116004782
724.3,37.0,0.654,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.62125,0.6537569999999999,0.0014184373548343026,0.0006098615,1.32618145754837e-05,1136.565,24.76573144075406
749.3,37.0,0.667,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.63425,0.6679550000000001,0.001356561226070619,0.000519341,1.3633699969605886e-05,1334.67,35.11385663444689
774.3,37.0,0.6809999999999999,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.6483499999999999,0.67982,0.0013563460958932595,0.00043312099999999996,1.4350867957311743e-05,1600.355,52.739011872401356
799.3,37.0,0.69,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6572999999999999,0.6896199999999999,0.0013218788261620486,0.000356214,1.4525119917079415e-05,1945.87,79.9482869131287
824.3,37.1,0.6970000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.6642,0.697679,0.0013201402109996577,0.000289315,1.4153474534773746e-05,2395.825,118.39571747639059
849.3,37.0,0.705,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.6721999999999999,0.7042065,0.0013689760588564805,0.0002339745,1.374705026003843e-05,2962.49,178.31100566551953
874.3,36.9,0.708,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03290000000000002,0.6750999999999999,0.709397,0.0013615707483949893,0.00018262900000000002,1.364233435330767e-05,3795.385,291.22992412396064
899.3,37.0,0.713,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.6800499999999999,0.713376,0.0013414797202219145,0.00013464599999999998,1.4385343832537048e-05,5147.93,576.697798330093
924.3,37.0,0.7170000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03305000000000002,0.6839500000000001,0.7161375,0.0014171835047885948,8.75235e-05,1.4145756227625457e-05,7919.555,1484.6370547180632
949.3,37.0,0.7170000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.68405,0.717673,0.0013732015036299527,4.13306e-05,1.371755124205266e-05,16741.6,49567.93355910865
974.3,37.0,0.7190000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.033000000000000015,0.686,0.718215,0.0013382101982658279,5.546965e-07,1.3547996962018033e-05,24834.550000000003,9109035.790372444
999.3,37.0,0.718,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.6850499999999999,0.717777,0.0013402249773599806,-2.72197e-05,1.3824083514741743e-05,-24658.3,159440.60884904984
1024.3,37.1,0.7170000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.68425,0.7170004999999999,0.0013715217622260168,-3.942115e-05,1.4867467260784454e-05,-17530.9,135022.54751303134
1049.3,37.0,0.7170000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6843,0.716008,0.0013525407282158539,-3.545465e-05,1.4702869232325038e-05,-19358.95,174507.0566644704
1074.3,37.0,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6822999999999999,0.7153085,0.0013503623162198612,-1.711605e-05,1.3848795038473734e-05,-33288.8,938568.8222985005
1099.3,37.0,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.6822499999999999,0.7151970000000001,0.001359563924684187,7.4605e-06,1.3720041464254403e-05,34882.75,20214924.955158424
1124.3,37.0,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03330000000000001,0.6817,0.7157285,0.0013421379816569595,2.97366e-05,1.4287431076307616e-05,22729.5,291377.6296599012
1149.3,37.1,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.6822499999999999,0.7166140000000001,0.0013076701846857248,4.1972e-05,1.4513301098822499e-05,16500.300000000003,90297.08927900062
1174.3,37.0,0.716,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.6832499999999999,0.717711,0.0013761492774608441,3.89737e-05,1.4381007129067861e-05,17760.45,33372.51149299351
1199.3,37.0,0.723,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.033250000000000016,0.68975,0.718464,0.0013676960020672217,2.330035e-05,1.365438097598618e-05,27763.300000000003,1414958.314343511
1224.3,37.0,0.72,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6872999999999999,0.7187395000000001,0.0013876370502846431,-1.940865e-06,1.4180759921510605e-05,-29455.85,2640570.158627694
1249.3,37.1,0.718,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.6853499999999999,0.7183280000000001,0.0013205872812854479,-2.82032e-05,1.4782844045291926e-05,-23807.2,558622.6500353992
1274.3,37.0,0.716,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.68345,0.717371,0.0013390976041538832,-4.82744e-05,1.4785063159135765e-05,-14358.45,19060.23959109436
1299.3,37.1,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.68245,0.7160614999999999,0.001378885167803645,-5.697235e-05,1.4119856450957463e-05,-12166.4,5226.2774140247475
1324.3,37.1,0.713,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.6806,0.714608,0.001356158202177508,-5.65745e-05,1.3439719597694601e-05,-12251.900000000001,4515.613701745082
1349.3,37.1,0.713,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03245000000000002,0.68055,0.713309,0.0013547998527861356,-4.90506e-05,1.4392483301612981e-05,-14131.25,8999.520730307722
1374.3,37.0,0.715,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03245000000000002,0.68255,0.712171,0.0013399350481192065,-4.13844e-05,1.5291682192725575e-05,-16625.1,41090.19929179133
1399.3,37.0,0.7120000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03235000000000002,0.6796500000000001,0.71113,0.0013493808165247077,-4.185845e-05,1.490830392694728e-05,-16521.35,57794.49041640922
1424.3,37.1,0.71,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032250000000000015,0.67775,0.7099595000000001,0.0013923908658034498,-5.0656300000000005e-05,1.4575729879807216e-05,-13683.35,12745.253591102675
1449.3,37.1,0.7070000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03210000000000002,0.6749,0.708619,0.0013352700711950867,-6.625315e-05,1.546652118437961e-05,-10462.1,3731.1046839926366
1474.3,37.0,0.706,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03215000000000002,0.67385,0.7066399999999999,0.001388123817279843,-8.510915000000001e-05,1.5537286523091918e-05,-8144.219999999999,1729.4879413964234
1499.3,37.1,0.705,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03210000000000002,0.6728999999999999,0.704306,0.0013705004791072998,-0.0001006865,1.621402644558462e-05,-6884.21,1243.8978176062062
1524.3,37.0,0.7020000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.67,0.7017005000000001,0.001381413599646714,-0.000108107,1.7308406346187175e-05,-6411.675,1139.473418742454
1549.3,37.1,0.6990000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03190000000000002,0.6671,0.6989719999999999,0.0013950451118235102,-0.00010641249999999999,1.960621328608025e-05,-6513.775,1392.257739430498
1574.3,37.0,0.696,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03185000000000002,0.6641499999999999,0.6963655,0.001398255538262826,-0.000102034,1.9953263630571776e-05,-6793.3150000000005,1688.2697458334317
1599.3,37.1,0.6940000000000001,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03195000000000002,0.66205,0.693869,0.0014676445904349218,-0.000102383,2.862430584528482e-05,-6770.145,3438.664138369839
1624.3,37.0,0.691,none_R0_none_mCherry,10_uM_IPTG,B10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03165000000000002,0.6593499999999999,0.6910624999999999,0.0016749193221167395,-0.0001274515,7.085696185146363e-05,-5166.785,103374.72281639413
24.3,37.0,0.043,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.01139999999999998,0.043039999999999995,0.0014017982991708312,0.00015304050000000002,6.45101337619185e-05,4458.264999999999,38062.26277149818
49.3,37.1,0.046,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.014449999999999984,0.0464494,0.001243124294259014,0.000126647,2.5722648715944964e-05,5473.0650000000005,1406.6129456790025
74.3,37.1,0.05,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.018449999999999987,0.0496837,0.0012451930435664958,0.00014085900000000001,1.8065618436513748e-05,4920.87,664.1198869415488
99.3,37.0,0.054000000000000006,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.02239999999999999,0.053589399999999995,0.0011517933384087725,0.000174207,1.940609282253178e-05,3978.88,456.6026048806359
124.3,37.0,0.059,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03165000000000002,0.02734999999999998,0.0584637,0.0011670434940533778,0.0002195565,1.606687358851366e-05,3157.035,237.2373692649205
149.3,37.0,0.064,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031800000000000016,0.032199999999999986,0.0645636,0.0011741837997233352,0.00026591349999999995,1.4186877809470185e-05,2606.66,141.96752557944126
174.3,37.0,0.071,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03185000000000002,0.039149999999999976,0.071908,0.0011580565620457808,0.000317614,1.5185897267466486e-05,2182.3599999999997,105.94047678100424
199.3,37.1,0.08,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.04799999999999999,0.08065605,0.001153552826383024,0.0003853705,1.544821599377846e-05,1798.655,72.83813639553755
224.3,37.1,0.092,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.059999999999999984,0.0913864,0.0011539973811700145,0.0004846895,1.4332430067705878e-05,1430.085,42.62104807413506
249.3,37.1,0.106,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03195000000000002,0.07404999999999998,0.1051675,0.0011838899300834042,0.0006290485,1.3068079617167657e-05,1101.895,22.93071077141454
274.3,37.0,0.124,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.09199999999999998,0.1233715,0.0011574530230436524,0.0008280295,1.3751706534200136e-05,837.105,13.885069018035784
299.3,37.0,0.147,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032050000000000016,0.11494999999999997,0.14706249999999998,0.0011334797384424463,0.001078645,1.4662294644730358e-05,642.6095,8.719410183234883
324.3,37.0,0.177,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03215000000000002,0.14484999999999998,0.17759950000000002,0.0011267674259000094,0.00136575,1.4343313826619319e-05,507.5215,5.335296060385609
349.3,37.1,0.215,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.18259999999999998,0.215384,0.0011380763451483485,0.001658285,1.3491917190014981e-05,417.9905,3.3985050107627566
374.3,37.0,0.26,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032300000000000016,0.22769999999999999,0.26033649999999997,0.00121648602341809,0.001925975,1.271740907797916e-05,359.894,2.3761100739407417
399.3,37.1,0.311,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03235000000000002,0.27864999999999995,0.3112415,0.0011170866670595545,0.0021354349999999998,1.3762002869195075e-05,324.5925,2.0922881213697333
424.3,37.0,0.366,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.33359999999999995,0.366376,0.001148667900586685,0.002262545,1.4290787094216411e-05,306.35699999999997,1.9363835448225521
449.3,37.0,0.425,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.39249999999999996,0.4235195,0.0011457547923082545,0.0022948450000000002,1.364707283671564e-05,302.04600000000005,1.7967148519430909
474.3,37.0,0.481,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.44849999999999995,0.480403,0.0011405909443892087,0.00223728,1.287351486252124e-05,309.817,1.7823580887845054
499.3,37.1,0.534,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.5015000000000001,0.5347824999999999,0.0011512921568878844,0.00210601,1.3345025645933492e-05,329.12800000000004,2.0851025763087367
524.3,37.0,0.585,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.5524,0.5853315,0.0011732786389667016,0.001924685,1.402415126172467e-05,360.1355,2.6215493168107034
549.3,37.0,0.631,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.5984,0.630863,0.0011083123544071666,0.00172191,1.357778923964673e-05,402.54600000000005,3.1722265575963413
574.3,37.0,0.672,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6393,0.671456,0.0011587456220929413,0.00152009,1.3058724624258764e-05,455.9905,3.9214488561666427
599.3,37.0,0.7070000000000001,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.67425,0.7070225,0.0011505910843347732,0.0013324349999999999,1.2490038569099778e-05,520.2104999999999,4.87745911400525
624.3,37.0,0.737,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.7043499999999999,0.7382175,0.0011569433396630396,0.00116934,1.3443158596518727e-05,592.7685,6.821072444124379
649.3,37.0,0.7659999999999999,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.7334499999999999,0.765641,0.0011263795757191857,0.001027435,1.386535174391067e-05,674.636,9.129848747010474
674.3,37.1,0.789,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.7563,0.7897365000000001,0.0011093001323669478,0.0009024689999999999,1.3207095052294607e-05,768.0565,11.267688623636761
699.3,37.0,0.812,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.7793,0.810911,0.0011480091882861082,0.000787638,1.30963262678406e-05,880.0325,14.639904162979732
724.3,37.0,0.83,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.7972499999999999,0.8291415,0.0011547394134897551,0.0006792355,1.2577882470641581e-05,1020.48,18.9378958511223
749.3,37.0,0.8440000000000001,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.81125,0.844851,0.0011116840122622775,0.0005744655,1.339627071355426e-05,1206.5949999999998,28.150550392802852
774.3,37.0,0.8590000000000001,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.82635,0.857933,0.001158633748913877,0.00047296649999999997,1.3845953462522953e-05,1465.5349999999999,43.06544124997367
799.3,37.0,0.867,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8342999999999999,0.868557,0.0011551471725155483,0.000377897,1.2869033699759866e-05,1834.22,62.8264442188942
824.3,37.1,0.878,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.8452,0.8768085,0.0011279131817109583,0.00029007999999999996,1.2708642158905867e-05,2389.505,105.63554910659695
849.3,37.0,0.8809999999999999,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.8481999999999998,0.8830635,0.0011557912570310152,0.000213032,1.2454525506131208e-05,3253.73,192.11939121970948
874.3,36.9,0.889,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03290000000000002,0.8561,0.8876035,0.001137805884025135,0.000146329,1.3545565596836581e-05,4736.905,453.6499358213898
899.3,37.0,0.89,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.85705,0.890546,0.0011096784595065758,9.138055000000001e-05,1.3145366135115733e-05,7585.28,1230.233801189027
924.3,37.0,0.893,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03305000000000002,0.85995,0.8922114999999999,0.001102006538954383,4.668745e-05,1.2829253242933182e-05,14846.55,16829.677963701713
949.3,37.0,0.893,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.86005,0.8928715,0.001163901000276226,1.06285e-05,1.2503051847157617e-05,41454.350000000006,1069202.0187936516
974.3,37.0,0.893,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.033000000000000015,0.86,0.8928484999999999,0.0011014353937577194,-1.6453449999999997e-05,1.299500408746866e-05,-34080.45,2072584.039807502
999.3,37.0,0.892,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.85905,0.8921985,0.0011635203862185735,-3.46327e-05,1.31609140256577e-05,-19931.5,166034.60602648187
1024.3,37.1,0.8909999999999999,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.8582499999999998,0.891159,0.0010938353797433254,-4.67467e-05,1.310344590909887e-05,-14824.0,12109.57741417292
1049.3,37.0,0.89,none_R0_none_mCherry,0_uM_IPTG,B11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8573,0.889804,0.0011602494809673013,-5.502175e-05,1.2572119238140357e-05,-12597.7,9630.695354244308
