time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
434.45,37.0,0.071,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
449.45,36.9,0.073,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
464.45,37.1,0.075,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
479.45,37.0,0.078,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
494.45,37.0,0.081,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
509.45,37.0,0.085,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
524.45,37.0,0.08800000000000001,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
539.45,37.0,0.091,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
554.45,37.0,0.095,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
569.45,37.0,0.1,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
584.45,37.0,0.10400000000000001,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
599.45,37.0,0.10800000000000001,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
614.45,37.0,0.114,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
629.45,37.0,0.12,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
644.45,37.1,0.126,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
659.45,37.0,0.132,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
674.45,37.1,0.14,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
689.45,37.0,0.14800000000000002,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
704.45,37.0,0.156,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
719.45,37.0,0.165,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
734.45,37.0,0.174,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
749.45,37.0,0.185,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
764.45,37.1,0.195,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
779.45,37.1,0.20600000000000002,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
794.45,37.1,0.218,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
809.45,37.1,0.233,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
824.45,37.0,0.247,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
839.45,37.0,0.257,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
854.45,37.1,0.273,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
869.45,37.0,0.282,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
884.45,37.1,0.29600000000000004,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
899.45,37.0,0.307,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
914.45,37.1,0.313,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
929.45,37.0,0.331,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
944.45,37.0,0.335,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
959.45,37.1,0.34299999999999997,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
974.45,37.0,0.353,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
989.45,36.9,0.366,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1004.45,37.0,0.375,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1019.45,37.0,0.38299999999999995,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1034.45,37.1,0.392,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1049.45,37.0,0.402,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1064.45,37.0,0.409,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1079.45,37.0,0.41600000000000004,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1094.45,37.0,0.42200000000000004,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1109.45,37.1,0.429,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1124.45,37.0,0.435,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1139.45,37.1,0.442,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1154.45,37.0,0.447,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1169.45,37.0,0.45299999999999996,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1184.45,37.0,0.45799999999999996,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1199.45,37.1,0.46299999999999997,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1214.45,37.1,0.46799999999999997,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1229.45,37.1,0.473,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1244.45,37.0,0.478,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1259.45,37.1,0.48200000000000004,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1274.45,37.0,0.484,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1289.45,37.1,0.489,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1304.45,37.1,0.493,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1319.45,37.1,0.5,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1334.45,37.0,0.506,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1349.45,37.0,0.508,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1364.45,37.0,0.512,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
1379.45,37.0,0.52,O2_R1740_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
14.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
29.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
44.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
59.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
74.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
89.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
104.45,37.0,0.043,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
119.45,37.0,0.044000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
134.45,37.0,0.044000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
149.45,37.0,0.044000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
164.45,37.1,0.044000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
179.45,37.0,0.044000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
194.45,37.0,0.045,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
209.45,37.1,0.045,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
224.45,37.0,0.045,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
239.45,37.1,0.045,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
254.45,37.1,0.046,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
269.45,37.0,0.046,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
284.45,37.0,0.047,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
299.45,37.1,0.047,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
314.45,37.1,0.048,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
329.45,37.0,0.048,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
344.45,37.1,0.049,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
359.45,37.0,0.05,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
374.45,37.0,0.05,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
389.45,37.0,0.051,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
404.45,37.0,0.052000000000000005,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
419.45,37.1,0.053,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
434.45,37.0,0.053,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
449.45,36.9,0.054000000000000006,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
464.45,37.1,0.054000000000000006,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
479.45,37.0,0.055,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
494.45,37.0,0.055999999999999994,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
509.45,37.0,0.057,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
524.45,37.0,0.057999999999999996,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
539.45,37.0,0.057999999999999996,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
554.45,37.0,0.059000000000000004,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
569.45,37.0,0.06,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
584.45,37.0,0.061,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
599.45,37.0,0.061,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
614.45,37.0,0.063,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
629.45,37.0,0.064,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
644.45,37.1,0.064,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
659.45,37.0,0.066,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
674.45,37.1,0.067,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
689.45,37.0,0.068,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
704.45,37.0,0.069,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
719.45,37.0,0.069,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
734.45,37.0,0.07200000000000001,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
749.45,37.0,0.07,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
764.45,37.1,0.071,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
779.45,37.1,0.071,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
794.45,37.1,0.071,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
809.45,37.1,0.073,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
824.45,37.0,0.073,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
839.45,37.0,0.07400000000000001,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
854.45,37.1,0.07400000000000001,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
869.45,37.0,0.073,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
884.45,37.1,0.07400000000000001,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
899.45,37.0,0.075,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
914.45,37.1,0.077,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
929.45,37.0,0.077,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
944.45,37.0,0.078,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
959.45,37.1,0.08199999999999999,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
974.45,37.0,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
989.45,36.9,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1004.45,37.0,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1019.45,37.0,0.08199999999999999,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1034.45,37.1,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1049.45,37.0,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1064.45,37.0,0.086,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1079.45,37.0,0.083,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1094.45,37.0,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1109.45,37.1,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1124.45,37.0,0.083,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1139.45,37.1,0.08199999999999999,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1154.45,37.0,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1169.45,37.0,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1184.45,37.0,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1199.45,37.1,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1214.45,37.1,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1229.45,37.1,0.081,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1244.45,37.0,0.077,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1259.45,37.1,0.08199999999999999,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1274.45,37.0,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1289.45,37.1,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1304.45,37.1,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1319.45,37.1,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1334.45,37.0,0.08,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1349.45,37.0,0.079,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1364.45,37.0,0.08199999999999999,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
1379.45,37.0,0.084,O2_R260_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,260.0,mCherry,20200314,1
14.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
29.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
44.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
59.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
74.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
89.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
104.45,37.0,0.042,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
119.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
134.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
149.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
164.45,37.1,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
179.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
194.45,37.0,0.043,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
209.45,37.1,0.044000000000000004,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
224.45,37.0,0.044000000000000004,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
239.45,37.1,0.045,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
254.45,37.1,0.045,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
269.45,37.0,0.045,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
284.45,37.0,0.046,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
299.45,37.1,0.046,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
314.45,37.1,0.047,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
329.45,37.0,0.047,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
344.45,37.1,0.048,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
359.45,37.0,0.049,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
374.45,37.0,0.049,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
389.45,37.0,0.05,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
404.45,37.0,0.051,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
419.45,37.1,0.052000000000000005,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
434.45,37.0,0.052000000000000005,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
449.45,36.9,0.053,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
464.45,37.1,0.054000000000000006,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
479.45,37.0,0.055,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
494.45,37.0,0.055999999999999994,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
509.45,37.0,0.057,O2_R1740_T_mCherry,E08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,1740.0,mCherry,20200314,1
