time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
1798.95,37.1,0.813,80,O1_R0_T_CFP,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1818.95,37.0,0.8140000000000001,70,O1_R0_T_CFP,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,CFP,20200618,1
18.95,37.0,0.035,37,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
38.95,37.1,0.035,35,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
58.95,37.0,0.035,32,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
78.95,37.0,0.036000000000000004,27,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
98.95,37.0,0.036000000000000004,33,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
118.95,37.0,0.037000000000000005,28,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
138.95,37.1,0.038,43,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
158.95,37.0,0.039,33,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
178.95,37.1,0.04,39,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
198.95,37.0,0.040999999999999995,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
218.95,37.0,0.043,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
238.95,37.0,0.043,31,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
258.95,37.0,0.045,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
278.95,37.0,0.047,35,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
298.95,37.1,0.049,30,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
318.95,37.1,0.05,30,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
338.95,37.0,0.053,32,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
358.95,37.1,0.055999999999999994,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
378.95,37.0,0.057999999999999996,30,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
398.95,37.1,0.062,33,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
418.95,37.1,0.066,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
438.95,37.1,0.07,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
458.95,37.1,0.075,37,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
478.95,37.1,0.08199999999999999,32,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
498.95,37.0,0.08800000000000001,35,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
518.95,37.1,0.096,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
538.95,37.0,0.105,37,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
558.95,37.0,0.11699999999999999,30,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
578.95,37.1,0.129,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
598.95,37.0,0.145,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
618.95,37.1,0.163,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
638.95,37.0,0.183,33,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
658.95,37.1,0.207,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
678.95,37.1,0.235,41,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
698.95,37.0,0.268,40,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
718.95,37.0,0.303,34,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
738.95,37.1,0.33899999999999997,35,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
758.95,37.0,0.375,36,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
778.95,37.0,0.41100000000000003,43,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
798.95,37.0,0.44299999999999995,44,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
818.95,37.0,0.47600000000000003,37,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
838.95,37.0,0.501,52,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
858.95,37.0,0.528,55,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
878.95,37.1,0.5539999999999999,57,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
898.95,37.1,0.579,49,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
918.95,37.1,0.604,55,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
938.95,37.1,0.637,53,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
958.95,37.0,0.657,61,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
978.95,37.1,0.6709999999999999,60,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
998.95,37.0,0.685,61,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1018.95,37.1,0.705,60,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1038.95,37.0,0.7190000000000001,63,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1058.95,37.0,0.735,68,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1078.95,37.0,0.745,75,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1098.95,37.0,0.759,71,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1118.95,37.0,0.7659999999999999,67,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1138.95,37.0,0.778,64,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1158.95,37.1,0.784,71,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1178.95,37.1,0.792,68,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1198.95,37.1,0.797,83,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1218.95,37.0,0.8029999999999999,81,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1238.95,37.1,0.8079999999999999,79,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1258.95,37.0,0.8140000000000001,79,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1278.95,37.0,0.818,79,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1298.95,37.1,0.8240000000000001,76,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1318.95,37.0,0.8220000000000001,69,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1338.95,37.0,0.82,85,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1358.95,37.1,0.8170000000000001,86,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1378.95,37.0,0.815,77,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1398.95,37.0,0.812,80,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1418.95,37.0,0.809,74,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1438.95,37.1,0.807,81,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1458.95,37.0,0.805,80,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1478.95,37.0,0.802,85,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1498.95,37.1,0.8009999999999999,86,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1518.95,37.0,0.799,70,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1538.95,37.1,0.797,82,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1558.95,37.0,0.7959999999999999,81,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1578.95,37.0,0.795,87,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1598.95,37.0,0.795,87,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1618.95,37.1,0.7929999999999999,76,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1638.95,37.1,0.7929999999999999,88,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1658.95,37.0,0.7929999999999999,72,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1678.95,37.0,0.7929999999999999,86,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1698.95,37.0,0.794,88,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1718.95,37.0,0.795,80,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1738.95,37.0,0.7959999999999999,75,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1758.95,37.0,0.7979999999999999,83,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1778.95,37.0,0.799,83,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1798.95,37.1,0.8009999999999999,84,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
1818.95,37.0,0.804,82,O1_R22_T_CFP,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,CFP,20200618,1
18.95,37.0,0.034,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
38.95,37.1,0.035,35,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
58.95,37.0,0.035,25,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
78.95,37.0,0.036000000000000004,36,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
98.95,37.0,0.037000000000000005,34,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
118.95,37.0,0.039,28,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
138.95,37.1,0.04,32,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
158.95,37.0,0.040999999999999995,34,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
178.95,37.1,0.043,33,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
198.95,37.0,0.045,29,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
218.95,37.0,0.047,33,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
238.95,37.0,0.05,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
258.95,37.0,0.053,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
278.95,37.0,0.057,30,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
298.95,37.1,0.061,29,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
318.95,37.1,0.067,31,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
338.95,37.0,0.073,39,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
358.95,37.1,0.081,33,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
378.95,37.0,0.091,28,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
398.95,37.1,0.10300000000000001,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
418.95,37.1,0.11699999999999999,30,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
438.95,37.1,0.134,35,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
458.95,37.1,0.156,36,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
478.95,37.1,0.182,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
498.95,37.0,0.213,38,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
518.95,37.1,0.249,38,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
538.95,37.0,0.289,35,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
558.95,37.0,0.33299999999999996,40,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
578.95,37.1,0.37799999999999995,37,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
598.95,37.0,0.423,43,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
618.95,37.1,0.465,44,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
638.95,37.0,0.503,50,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
658.95,37.1,0.5379999999999999,61,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
678.95,37.1,0.57,52,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
698.95,37.0,0.603,56,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
718.95,37.0,0.631,56,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
738.95,37.1,0.659,61,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
758.95,37.0,0.687,58,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
778.95,37.0,0.7070000000000001,64,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
798.95,37.0,0.7340000000000001,69,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
818.95,37.0,0.7490000000000001,72,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
838.95,37.0,0.769,77,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
858.95,37.0,0.784,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
878.95,37.1,0.797,72,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
898.95,37.1,0.813,70,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
918.95,37.1,0.8220000000000001,80,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
938.95,37.1,0.8320000000000001,73,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
958.95,37.0,0.8420000000000001,84,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
978.95,37.1,0.846,81,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
998.95,37.0,0.8540000000000001,90,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1018.95,37.1,0.858,99,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1038.95,37.0,0.8640000000000001,92,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1058.95,37.0,0.866,86,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1078.95,37.0,0.866,77,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1098.95,37.0,0.862,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1118.95,37.0,0.8590000000000001,90,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1138.95,37.0,0.856,100,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1158.95,37.1,0.8540000000000001,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1178.95,37.1,0.85,81,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1198.95,37.1,0.848,99,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1218.95,37.0,0.846,95,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1238.95,37.1,0.843,92,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1258.95,37.0,0.841,87,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1278.95,37.0,0.8390000000000001,103,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1298.95,37.1,0.836,88,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1318.95,37.0,0.8340000000000001,104,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1338.95,37.0,0.8320000000000001,91,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1358.95,37.1,0.8290000000000001,90,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1378.95,37.0,0.828,75,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1398.95,37.0,0.826,81,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1418.95,37.0,0.8240000000000001,82,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1438.95,37.1,0.8240000000000001,92,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1458.95,37.0,0.823,89,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1478.95,37.0,0.8220000000000001,84,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1498.95,37.1,0.821,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1518.95,37.0,0.821,89,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1538.95,37.1,0.8220000000000001,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1558.95,37.0,0.8220000000000001,96,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1578.95,37.0,0.821,83,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1598.95,37.0,0.8220000000000001,91,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1618.95,37.1,0.823,80,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1638.95,37.1,0.823,86,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1658.95,37.0,0.8240000000000001,82,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1678.95,37.0,0.8270000000000001,89,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1698.95,37.0,0.828,91,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1718.95,37.0,0.83,92,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1738.95,37.0,0.833,74,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1758.95,37.0,0.835,77,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1778.95,37.0,0.838,88,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1798.95,37.1,0.84,79,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
1818.95,37.0,0.843,91,O1_R0_T_CFP,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,CFP,20200618,1
18.95,37.0,0.034,42,O1_R22_T_CFP,C08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,22.0,CFP,20200618,1
38.95,37.1,0.034,25,O1_R22_T_CFP,C08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,22.0,CFP,20200618,1
58.95,37.0,0.034,41,O1_R22_T_CFP,C08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,22.0,CFP,20200618,1
78.95,37.0,0.035,30,O1_R22_T_CFP,C08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,22.0,CFP,20200618,1
