,OD600,OD_sub,blank_val,date,doubling_time,doubling_time_std,growth_rate,growth_rate_std,logOD_fit,logOD_fit_std,media,misc,operator,repressor,run_number,selection,strain,temp_C,time_min,volume_marker,well
4128,0.7609999999999999,0.6836666666666665,0.07733333333333334,20190511,289.6045392415268,13.230433749240971,0.0023934265062809275,0.00010934245336057373,-0.3324323873363184,0.011040057595894041,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,947.4666666666667,mCh,F7
4129,0.767,0.6895,0.0775,20190511,307.6431386428451,14.926668053924894,0.002253088379015164,0.00010931855161170598,-0.31849557731475775,0.01104025299062795,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,953.4666666666667,mCh,F7
4130,0.774,0.6966666666666667,0.07733333333333334,20190511,327.21015989399376,16.882349979492083,0.002118354701408123,0.00010929613390201717,-0.3053841149691294,0.011040446696424237,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,959.4666666666667,mCh,F7
4131,0.7809999999999999,0.7034999999999999,0.0775,20190511,348.4083036711617,19.13705827202341,0.0019894680271861677,0.00010927571233354756,-0.2930636239506903,0.011040618752668417,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,965.4666666666667,mCh,F7
4132,0.789,0.7116666666666667,0.07733333333333334,20190511,371.336770134836,21.73514712096533,0.001866626836626647,0.00010925772015330023,-0.28149840473557974,0.01104075140990322,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,971.4666666666667,mCh,F7
4133,0.7979999999999999,0.7206666666666666,0.07733333333333334,20190511,396.08737418698735,24.72567519765228,0.001749985547968313,0.00010924249819491365,-0.27065169918929666,0.011040829754169841,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,977.4666666666667,mCh,F7
4134,0.805,0.7276666666666667,0.07733333333333334,20190511,422.7396896912664,28.162010458871265,0.0016396548454349338,0.00010923028528454619,-0.26048595411208586,0.011040842199531498,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,983.4666666666667,mCh,F7
4135,0.8109999999999999,0.7338333333333332,0.07716666666666668,20190511,451.3551705116074,32.1009863741516,0.001535702315704656,0.00010922121276534807,-0.2509630818849842,0.011040780835137085,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,989.4666666666667,mCh,F7
4136,0.815,0.7374999999999999,0.0775,20190511,481.97027458454033,36.60147122801171,0.0014381533822961177,0.00010921530314074581,-0.2420447163989521,0.011040641619252289,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,995.4666666666667,mCh,F7
4137,0.8190000000000001,0.7413333333333334,0.07766666666666668,20190511,514.5887357602469,41.72221241576096,0.0013469925250810212,0.00010921247269597563,-0.23369246251292974,0.011040424419390921,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,1001.4666666666667,mCh,F7
4138,0.8240000000000001,0.7465,0.0775,20190511,549.1732910231291,47.51884242542776,0.0012621647700101872,0.00010921253782991129,-0.22586813737793854,0.01104013290152125,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,1007.4666666666667,mCh,F7
4139,0.83,0.7525,0.0775,20190511,585.6373750211752,54.0399941492905,0.0011835774322546998,0.00010921522471471975,-0.21853400205444995,0.011039774277542155,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,1013.4666666666667,mCh,F7
4140,0.8370000000000001,0.7596666666666667,0.07733333333333334,20190511,623.8375251452347,61.32258077983219,0.0011111020940886406,0.00010922018181501473,-0.21165298195407933,0.011039358925073402,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,1019.4666666666667,mCh,F7
4141,0.843,0.7655,0.0775,20190511,663.567468039432,69.38645441724235,0.0010445767973042879,0.00010922699472535917,-0.20518887476405467,0.0110388998962288,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,1025.4666666666667,mCh,F7
