time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
1238.95,37.0,0.6459999999999999,72.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.6140624999999998,0.6459305,0.0018053129525437484,-0.000152723,2.0016608163017358e-05,-4538.594999999999,630.5840235279067
1258.95,37.1,0.642,78.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032000000000000015,0.61,0.642914,0.0018646303138803856,-0.000161543,2.065058954765986e-05,-4290.799999999999,608.0980354145207
1278.95,37.0,0.64,82.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.6085625,0.639521,0.001842583506878922,-0.000158143,2.3449558026158825e-05,-4383.04,721.7142906819776
1298.95,37.0,0.636,92.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.60425,0.6364905000000001,0.0017915635730579966,-0.0001464045,2.534274790512162e-05,-4734.46,955.6513502116411
1318.95,37.0,0.634,70.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.6020625,0.6336824999999999,0.0018939551100738885,-0.0001377355,2.599209435592155e-05,-5032.445,1147.0685977580101
1338.95,37.0,0.631,72.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032062500000000015,0.5989375,0.630973,0.0018344529423842482,-0.00013703400000000002,4.327681726768441e-05,-5043.385,4193.967350899024
1358.95,37.1,0.628,71.0,O1_R260_T_CFP,F06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.5961875,0.6279845,0.002261840009249477,-0.0001529535,9.924312465592974e-05,-4191.924999999999,31614.170915649043
18.95,37.1,0.087,30.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.05531249999999998,0.08619774999999999,0.0006849395719151481,0.000316716,1.5197935011959134e-05,2188.545,106.4119547725711
38.95,37.0,0.092,33.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.060562499999999984,0.09242705,0.0006183559954904621,0.00030812099999999996,1.3308979878759796e-05,2249.59,96.23492466653325
58.95,37.1,0.098,32.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.06624999999999999,0.09852659999999999,0.0005728910687265418,0.000298515,1.1902338359840143e-05,2321.9849999999997,92.6878737865183
78.95,37.0,0.104,24.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.07262499999999998,0.104352,0.0005679510082157909,0.000288739,1.0751871553005575e-05,2400.6,90.38559406870684
98.95,37.0,0.11,31.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.07862499999999999,0.1099875,0.0005725459273184019,0.000275722,1.0769120457546918e-05,2513.94,98.60444770697465
118.95,37.0,0.116,26.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.08456249999999998,0.115375,0.0006050040346605594,0.000262737,1.0215163020716912e-05,2638.175,103.62097591124534
138.95,37.1,0.12,45.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.08874999999999998,0.1205195,0.0005833576582523512,0.0002482865,1.0247655206652561e-05,2791.7250000000004,114.41526104635497
158.95,37.0,0.125,35.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.09331249999999999,0.1253265,0.0005344716475070391,0.0002337005,1.0391374912001539e-05,2965.96,132.05379855397217
178.95,37.0,0.13,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031187500000000014,0.0988125,0.129827,0.0005891344888525502,0.00021850249999999998,9.965568567990596e-06,3172.26,145.78503914492188
198.95,37.0,0.134,32.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.102625,0.134053,0.0005372934763443734,0.000201017,1.0143393868424777e-05,3448.205,174.8525447512648
218.95,37.1,0.138,29.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.10618749999999999,0.137961,0.0005719134735546396,0.0001854,1.0134355977245455e-05,3738.66,205.55003645993077
238.95,37.1,0.142,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.11056249999999998,0.1414725,0.0005438451757215054,0.00016979149999999998,1.0220770715432457e-05,4082.34,247.66562519534054
258.95,37.0,0.145,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.11374999999999998,0.144698,0.0005507722499641353,0.000153883,1.0201394536529338e-05,4504.375,301.6473122889225
278.95,37.1,0.14800000000000002,37.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.11631250000000001,0.14763300000000001,0.0005728009259550823,0.000138513,1.0309237137311878e-05,5004.195,379.5072565786149
298.95,37.0,0.15,34.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.11806249999999999,0.1502965,0.0005629408308753829,0.00012305950000000002,1.0061042878559521e-05,5632.63,461.17092399540724
318.95,37.1,0.153,33.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.12162499999999998,0.15257,0.00052441570329643,0.000108292,1.0544284805931488e-05,6400.75,645.1641315695514
338.95,37.0,0.154,41.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12268749999999998,0.15457949999999998,0.0005631039968681533,9.388914999999999e-05,1.0209264508245436e-05,7382.615,846.4535034624321
358.95,37.0,0.156,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12418749999999998,0.156283,0.0005292428118207077,8.109750000000001e-05,1.0088846369228633e-05,8547.085,1120.2514355841129
378.95,37.0,0.158,38.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032250000000000015,0.12574999999999997,0.157904,0.0005556237738994087,6.87185e-05,1.0384046752736969e-05,10086.75,1620.5816928572474
398.95,37.1,0.159,28.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.127125,0.159214,0.0005582424512078562,5.7825199999999997e-05,1.0495092976041447e-05,11986.95,2675.3515756867837
418.95,37.1,0.16,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.1283125,0.160266,0.0005505595306367872,4.842235e-05,1.0342483086561778e-05,14314.599999999999,4238.83440745651
438.95,37.0,0.162,35.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.129875,0.161083,0.0005224475918187607,3.8860849999999996e-05,1.0585880316543927e-05,17836.7,19959.851268907627
458.95,37.1,0.16399999999999998,41.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.13274999999999998,0.161735,0.0005603425900261573,2.996055e-05,1.0104365689416013e-05,23058.1,1953742.2444212302
478.95,37.0,0.161,37.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12924999999999998,0.16231050000000002,0.0005752300437771738,2.25242e-05,1.0068215590116674e-05,30529.2,279144.5654637928
498.95,37.1,0.162,36.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.130375,0.16266750000000002,0.0005738204045377692,1.69037e-05,9.88492932906679e-06,38836.15,877614.5831309295
518.95,37.1,0.162,29.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.130375,0.162897,0.0005535442433361183,1.03212e-05,9.550638428333886e-06,51085.65,1947208.9865636185
538.95,37.0,0.163,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.131375,0.163128,0.0005582064510530329,4.3702900000000005e-06,9.922788906465912e-06,48948.55,3115453.9291074546
558.95,37.0,0.163,36.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1315625,0.1631335,0.0005536146772475317,2.404095e-07,1.0373739903128462e-05,27910.35,9138844.078867532
578.95,37.0,0.163,46.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.1310625,0.163107,0.0005450411819277713,-3.594855e-06,1.0189158680653742e-05,-49567.4,4806292.687474389
598.95,37.0,0.163,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032312500000000015,0.13068749999999998,0.16302149999999999,0.0005446667560587443,-6.58129e-06,1.0215042868281429e-05,-49562.55,7620942.625162518
618.95,37.0,0.163,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.131375,0.1628365,0.0005619099021393217,-9.335855e-06,1.0470409795395568e-05,-48719.85,1198634.4066422558
638.95,37.0,0.163,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.1313125,0.1626265,0.0005290089030730532,-1.19711e-05,1.0161007668991508e-05,-46865.25,4200411.618718582
658.95,37.0,0.162,34.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.13018749999999998,0.162303,0.0005332126745570978,-1.481575e-05,9.7313876402374e-06,-42405.65,43360858.07257224
678.95,37.0,0.162,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.130625,0.162011,0.0005376789711239309,-1.6342700000000002e-05,9.589061626415362e-06,-38684.899999999994,382083.713307528
698.95,37.0,0.162,36.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.13018749999999998,0.161646,0.0005614565372884074,-1.803975e-05,1.0198252136927212e-05,-36233.7,5223368.1032928
718.95,37.0,0.161,38.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.129125,0.1613135,0.0005497879584793475,-1.9872699999999997e-05,1.0108486904197278e-05,-33921.75,156781.92559807777
738.95,37.0,0.161,37.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12924999999999998,0.16092250000000002,0.0005614147662132004,-2.0576400000000002e-05,9.735714356294046e-06,-32886.7,310665.8817583545
758.95,37.0,0.161,49.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032625000000000015,0.128375,0.160473,0.0005363287592279574,-2.23162e-05,9.542889617739116e-06,-30771.55,397317.6469322847
778.95,37.1,0.16,41.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12818749999999998,0.160099,0.0005689370145548235,-2.2439549999999998e-05,1.0028433616543023e-05,-30302.050000000003,209443.93786957534
798.95,37.1,0.16,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1285625,0.1595945,0.000556104900113779,-2.2605350000000002e-05,9.848712243394039e-06,-30451.8,520601.26464173413
818.95,37.1,0.159,47.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.127375,0.1591125,0.0005702114778356848,-2.381475e-05,9.70734286805523e-06,-28913.55,408842.9650767268
838.95,37.1,0.159,48.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1275625,0.158685,0.0005458579099199919,-2.3841750000000003e-05,9.775728977742652e-06,-28743.95,157308.76693274768
858.95,37.0,0.158,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12624999999999997,0.15819650000000002,0.0005423206389597084,-2.427615e-05,1.0247233662286502e-05,-28295.800000000003,1633688.2698592655
878.95,37.0,0.158,44.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12668749999999998,0.1577365,0.0005416723401856723,-2.4720900000000002e-05,1.0418010601535398e-05,-28002.6,55686.40747631417
898.95,37.1,0.157,49.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.125625,0.157216,0.0005584702518686395,-2.4918500000000002e-05,9.61492060135399e-06,-27764.9,51765.17571354448
918.95,37.1,0.157,36.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032000000000000015,0.12499999999999999,0.1567035,0.000546171735344194,-2.46576e-05,1.0007973396931497e-05,-27924.5,58401.466324689645
938.95,37.0,0.156,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.12387499999999999,0.15620650000000003,0.0005559360774380644,-2.54704e-05,9.977299079524985e-06,-27092.15,66708.34536203001
958.95,37.0,0.155,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.12337499999999998,0.15575,0.0005366092152866507,-2.428885e-05,1.0157055117543545e-05,-28297.949999999997,66957.8394062807
978.95,37.0,0.155,45.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12368749999999998,0.1552735,0.0005591784108453725,-2.29197e-05,1.001854078841666e-05,-29912.9,165542.0290184951
998.95,37.0,0.155,47.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031500000000000014,0.12349999999999998,0.154777,0.000527982139754746,-2.238235e-05,1.0029065907068435e-05,-30745.95,120826.0919644148
1018.95,37.1,0.154,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031562500000000014,0.12243749999999998,0.154393,0.0005704136284311585,-2.2111e-05,9.851945149824874e-06,-31004.3,323729.57198872854
1038.95,37.0,0.154,44.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.12212499999999998,0.153953,0.0005284905069866442,-2.030965e-05,1.007608337692666e-05,-33017.55,87746.6998438631
1058.95,37.0,0.154,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032250000000000015,0.12174999999999998,0.153576,0.0005204415824940286,-1.87053e-05,1.0578352746185754e-05,-35149.0,173986.80631802973
1078.95,37.0,0.153,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032062500000000015,0.12093749999999998,0.153232,0.0005489905463641635,-1.6068100000000003e-05,9.974403940042886e-06,-40119.3,316790.8057942081
1098.95,37.0,0.153,46.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032187500000000015,0.12081249999999999,0.152902,0.0005334723699785728,-1.530795e-05,1.0171898693558549e-05,-41616.1,516474.1354782824
1118.95,37.0,0.153,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032250000000000015,0.12074999999999998,0.152618,0.0005356280129566499,-1.38797e-05,1.0091719490399102e-05,-43934.75,1270792.8774301815
1138.95,37.0,0.152,44.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.12006249999999999,0.15233,0.0005545814800144338,-1.237405e-05,9.610563913135535e-06,-46242.2,494685.76691702864
1158.95,37.0,0.152,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032375000000000015,0.11962499999999998,0.152089,0.000582424278187493,-1.0597e-05,1.062803529064358e-05,-45884.45,1406708.5846947692
1178.95,37.0,0.152,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.12012499999999998,0.151921,0.0005453383169877211,-8.730325e-06,1.0258022641184887e-05,-51024.95,6407626.648837805
1198.95,37.1,0.152,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.11987499999999998,0.151786,0.0005487887318652069,-6.641985e-06,1.0100290312400208e-05,-53377.75,6188677.788505388
1218.95,37.0,0.152,40.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031500000000000014,0.12049999999999998,0.151608,0.0005414677323308897,-6.032775e-06,1.0265887246710142e-05,-48422.6,1095249.103870226
1238.95,37.0,0.151,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.11906249999999999,0.15145550000000002,0.0005588777397581892,-4.880725000000001e-06,1.0033923989886767e-05,-47983.7,981313.1073477985
1258.95,37.1,0.152,41.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032000000000000015,0.11999999999999998,0.1514075,0.0005852006936275983,-3.81266e-06,1.0320700355017435e-05,-47970.100000000006,3821265.1539154956
1278.95,37.0,0.151,39.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.11956249999999999,0.15129,0.0005490480442826069,-4.3630500000000005e-06,1.0481030939135265e-05,-45206.55,1499129.7718527268
1298.95,37.0,0.151,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.11924999999999998,0.151242,0.0005561780527752684,-4.60684e-06,1.0944665553324044e-05,-44762.850000000006,1106900.3062594212
1318.95,37.0,0.151,42.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.11906249999999999,0.151082,0.0006063507272198164,-6.09241e-06,1.1412407500895971e-05,-47047.7,5660756.911911687
1338.95,37.0,0.151,37.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032062500000000015,0.11893749999999997,0.151011,0.0006130379633681391,-5.5698099999999994e-06,1.1945452830665799e-05,-43206.45,477945.3846453599
1358.95,37.1,0.151,43.0,O1_R1740_T_CFP,F07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.11918749999999997,0.150893,0.0006733777152947335,-8.1419e-06,1.4106334891109217e-05,-36243.75,1945605.008595846
18.95,37.1,0.083,29.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031687500000000014,0.05131249999999999,0.08201115,0.0005632448321467074,0.0002711095,1.3021112515039653e-05,2556.705,125.8295685650988
38.95,37.0,0.087,33.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.05556249999999998,0.0873668,0.0004936940101450329,0.00026502450000000005,1.1699589417451081e-05,2615.4049999999997,117.44602236317846
58.95,37.1,0.092,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.060249999999999984,0.09257815,0.0005072748821114861,0.000255701,1.0776171581942061e-05,2710.775,114.05102134919949
78.95,37.0,0.097,33.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.06562499999999999,0.09764010000000001,0.00045961050496879074,0.00024684749999999997,9.979213622180277e-06,2808.005,115.32346618051717
98.95,37.0,0.102,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.07062499999999998,0.1024755,0.0005065196968172995,0.00023747900000000002,1.0220342396462722e-05,2918.7799999999997,127.8217238828449
118.95,37.0,0.107,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.07556249999999998,0.1071135,0.0004904342445872728,0.0002247835,9.577210825173593e-06,3083.625,131.80770578810376
138.95,37.1,0.112,33.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031250000000000014,0.08074999999999999,0.11145,0.0004940460852744413,0.000211896,1.0518361468951838e-05,3271.165,163.58345009632444
158.95,37.0,0.116,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031687500000000014,0.08431249999999998,0.115616,0.000458093900260149,0.000198751,1.0541395966452003e-05,3487.5150000000003,186.56853456906632
178.95,37.0,0.12,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031187500000000014,0.08881249999999999,0.1194395,0.00047258502371707293,0.000184108,1.0496010829230818e-05,3764.8900000000003,218.74103810405592
198.95,37.0,0.123,38.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.09162499999999998,0.12296599999999999,0.0004752458055195109,0.00016913049999999998,9.85997466686852e-06,4098.299999999999,238.5293672814681
218.95,37.1,0.126,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.09418749999999998,0.126214,0.0004747543420432179,0.00015507500000000002,1.009707796471611e-05,4469.76,302.29897309888423
238.95,37.1,0.129,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.0975625,0.1291385,0.0004606622318165693,0.0001402395,9.949158003904988e-06,4942.594999999999,353.4268841598579
258.95,37.0,0.132,31.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031250000000000014,0.10074999999999999,0.131826,0.0005045014235857023,0.000125474,9.592025160312724e-06,5524.225,436.3419782157491
278.95,37.1,0.134,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031687500000000014,0.1023125,0.1341485,0.00048175473404523967,0.00011125600000000001,1.0488773612987893e-05,6230.215,617.2189307233348
298.95,37.0,0.136,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.1040625,0.136254,0.0004941545776345924,9.765325e-05,9.483825199421353e-06,7098.045,716.3167807083206
318.95,37.1,0.138,32.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.106625,0.1380615,0.0004516300778261148,8.51458e-05,1.0087694939564607e-05,8140.71,1032.386929578712
338.95,37.0,0.14,27.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031312500000000014,0.10868749999999999,0.139628,0.000462523213756768,7.218135e-05,1.0374612643245424e-05,9602.869999999999,1468.513748362723
358.95,37.0,0.142,44.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.11018749999999997,0.1409685,0.0004862643482001904,6.249435e-05,1.0163253086403125e-05,11091.35,2092.7413045865123
378.95,37.0,0.142,41.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032250000000000015,0.10974999999999997,0.1420805,0.00046036842100165336,5.10173e-05,9.305733738548767e-06,13586.5,2870.20951332027
398.95,37.1,0.142,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031875000000000014,0.11012499999999997,0.14307750000000002,0.00044559946783331427,4.167775e-05,1.0488872744214034e-05,16631.1,5500.100131214529
418.95,37.1,0.14400000000000002,43.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031687500000000014,0.11231250000000001,0.1438145,0.0004670902765347756,3.327595e-05,1.0286913434337105e-05,20830.300000000003,9463.115278088433
