time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number
914.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
929.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
944.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
959.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
974.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
989.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1004.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1019.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1034.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1049.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1064.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1079.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1094.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1109.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1124.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1139.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1154.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1169.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1184.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1199.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1214.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1229.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1244.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1259.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1274.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1289.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1304.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1319.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1334.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1349.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1364.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1379.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1394.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1409.1166666666666,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1424.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1439.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
1454.1166666666666,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
