time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
119.45,37.0,0.046,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
134.45,37.1,0.048,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
149.45,37.0,0.049,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
164.45,37.0,0.051,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
179.45,37.0,0.053,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
194.45,37.0,0.055,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
209.45,37.0,0.057999999999999996,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
224.45,37.0,0.061,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
239.45,37.1,0.064,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
254.45,37.0,0.067,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
269.45,37.0,0.07,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
284.45,37.1,0.07400000000000001,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
299.45,37.1,0.078,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
314.45,37.0,0.08199999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
329.45,37.0,0.086,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
344.45,37.0,0.092,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
359.45,37.0,0.098,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
374.45,37.0,0.105,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
389.45,37.0,0.11199999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
404.45,37.1,0.12,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
419.45,37.1,0.129,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
434.45,37.0,0.14,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
449.45,37.1,0.152,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
464.45,37.0,0.16399999999999998,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
479.45,37.1,0.17800000000000002,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
494.45,37.1,0.19399999999999998,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
509.45,37.0,0.21100000000000002,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
524.45,37.0,0.22899999999999998,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
539.45,37.1,0.248,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
554.45,37.0,0.267,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
569.45,37.1,0.28600000000000003,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
584.45,37.1,0.306,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
599.45,37.0,0.32,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
614.45,37.0,0.336,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
629.45,37.1,0.35100000000000003,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
644.45,37.0,0.365,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
659.45,37.0,0.386,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
674.45,37.1,0.39299999999999996,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
689.45,37.1,0.405,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
704.45,37.1,0.41700000000000004,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
719.45,37.0,0.429,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
734.45,37.0,0.44299999999999995,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
749.45,37.1,0.45299999999999996,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
764.45,37.1,0.46299999999999997,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
779.45,37.0,0.473,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
794.45,37.1,0.484,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
809.45,37.0,0.495,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
824.45,37.0,0.503,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
839.45,37.0,0.514,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
854.45,37.0,0.522,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
869.45,37.0,0.53,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
884.45,37.0,0.54,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
899.45,37.1,0.547,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
914.45,37.1,0.555,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
929.45,37.0,0.564,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
944.45,37.1,0.569,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
959.45,37.1,0.573,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
974.45,37.0,0.579,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
989.45,37.0,0.583,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1004.45,37.1,0.589,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1019.45,37.1,0.594,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1034.45,37.0,0.597,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1049.45,37.0,0.601,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1064.45,37.0,0.606,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1079.45,37.0,0.609,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1094.45,37.0,0.613,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1109.45,37.0,0.617,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1124.45,37.1,0.619,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1139.45,37.0,0.623,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1154.45,37.1,0.626,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1169.45,37.1,0.629,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1184.45,37.1,0.631,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1199.45,37.0,0.634,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1214.45,37.0,0.636,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1229.45,37.0,0.639,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1244.45,37.1,0.64,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1259.45,37.0,0.643,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1274.45,37.0,0.644,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1289.45,37.0,0.6459999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1304.45,37.0,0.647,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1319.45,37.1,0.649,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1334.45,37.0,0.6509999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1349.45,37.0,0.653,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1364.45,37.0,0.654,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1379.45,37.1,0.655,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1394.45,37.0,0.6559999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1409.45,37.1,0.657,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1424.45,37.0,0.659,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1439.45,37.1,0.66,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1454.45,37.0,0.6609999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1469.45,37.1,0.662,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
1484.45,37.1,0.6629999999999999,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
14.45,37.1,0.043,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
29.45,37.1,0.044000000000000004,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
44.45,37.1,0.044000000000000004,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
59.45,37.0,0.045,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
74.45,37.0,0.045,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
89.45,37.0,0.046,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
104.45,37.1,0.047,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
119.45,37.0,0.048,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
134.45,37.1,0.049,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
149.45,37.0,0.051,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
164.45,37.0,0.052000000000000005,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
179.45,37.0,0.054000000000000006,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
194.45,37.0,0.055,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
209.45,37.0,0.057,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
224.45,37.0,0.06,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
239.45,37.1,0.063,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
254.45,37.0,0.065,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
269.45,37.0,0.068,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
284.45,37.1,0.071,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
299.45,37.1,0.07400000000000001,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
314.45,37.0,0.077,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
329.45,37.0,0.081,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
344.45,37.0,0.085,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
359.45,37.0,0.08900000000000001,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
374.45,37.0,0.094,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
389.45,37.0,0.099,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
404.45,37.1,0.105,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
419.45,37.1,0.111,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
434.45,37.0,0.11699999999999999,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
449.45,37.1,0.125,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
464.45,37.0,0.134,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
479.45,37.1,0.142,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
494.45,37.1,0.152,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
509.45,37.0,0.16399999999999998,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
524.45,37.0,0.17600000000000002,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
539.45,37.1,0.18899999999999997,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
554.45,37.0,0.203,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
569.45,37.1,0.218,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
584.45,37.1,0.23399999999999999,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
599.45,37.0,0.25,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
614.45,37.0,0.267,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
629.45,37.1,0.285,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
644.45,37.0,0.303,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
659.45,37.0,0.316,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
674.45,37.1,0.33799999999999997,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
689.45,37.1,0.365,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
704.45,37.1,0.377,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
719.45,37.0,0.38799999999999996,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
734.45,37.0,0.395,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
749.45,37.1,0.392,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
764.45,37.1,0.40299999999999997,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
779.45,37.0,0.415,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
794.45,37.1,0.434,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
809.45,37.0,0.44299999999999995,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
824.45,37.0,0.452,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
839.45,37.0,0.461,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
854.45,37.0,0.47100000000000003,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
869.45,37.0,0.479,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
884.45,37.0,0.485,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
899.45,37.1,0.493,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
914.45,37.1,0.5,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
929.45,37.0,0.507,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
944.45,37.1,0.514,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
959.45,37.1,0.522,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
974.45,37.0,0.528,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
989.45,37.0,0.537,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1004.45,37.1,0.5429999999999999,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1019.45,37.1,0.551,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1034.45,37.0,0.5579999999999999,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1049.45,37.0,0.561,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1064.45,37.0,0.565,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1079.45,37.0,0.5660000000000001,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1094.45,37.0,0.569,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1109.45,37.0,0.574,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1124.45,37.1,0.5770000000000001,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1139.45,37.0,0.5820000000000001,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1154.45,37.1,0.586,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1169.45,37.1,0.589,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1184.45,37.1,0.594,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1199.45,37.0,0.597,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1214.45,37.0,0.6,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1229.45,37.0,0.604,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1244.45,37.1,0.607,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1259.45,37.0,0.61,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1274.45,37.0,0.614,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1289.45,37.0,0.616,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1304.45,37.0,0.62,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1319.45,37.1,0.622,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1334.45,37.0,0.625,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1349.45,37.0,0.628,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1364.45,37.0,0.63,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1379.45,37.1,0.633,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1394.45,37.0,0.635,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1409.45,37.1,0.637,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1424.45,37.0,0.64,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1439.45,37.1,0.6409999999999999,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1454.45,37.0,0.644,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1469.45,37.1,0.645,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
1484.45,37.1,0.647,O3_R0_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,O3,0.0,mCherry,20200313,1
14.45,37.1,0.040999999999999995,O2_R0_T_mCherry,E07,M9_0.5%_glucose,2_ugmL_tetracycline,O2,0.0,mCherry,20200313,1
