time_min,temp_C,OD600,strain,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
119.33333333333331,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.101186265063461,0.001989390635590205,7.443574849164136e-06,2.1090394569341172e-05,93120.20025401922,263843.89295875316
134.33333333333334,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1010055905380796,0.0019465488063517744,1.5929205107401145e-05,2.0204830516994808e-05,43514.23538628993,55194.07560695586
149.33333333333334,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.100728493072893,0.0018881240713350808,2.0394818100011314e-05,2.0094180803658955e-05,33986.43602315633,33485.44649784899
164.33333333333334,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.100410950971309,0.001824782083795867,2.141991623005879e-05,2.0105374311842946e-05,32359.938905234594,30374.006948033948
179.33333333333337,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.100100129369366,0.00176646236675916,1.959839826959353e-05,1.9922479245457047e-05,35367.542338158695,35952.3833785935
194.33333333333331,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0998342404859613,0.001720094047673586,1.5528390057362174e-05,1.9452290274812324e-05,44637.414310140724,55916.9326034703
209.33333333333331,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.099642556364415,0.0016886294824329177,9.802113899448628e-06,1.8721723327086486e-05,70714.05083335494,135061.57025109348
224.33333333333331,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0995455721022154,0.0016712534035007384,2.9959857537065204e-06,1.781562636681772e-05,231358.63703704524,1375773.9098354725
239.33333333333331,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0995553147322426,0.0016645017131571203,-4.338872868547838e-06,1.684133583486676e-05,-159752.82096521353,620080.6038695854
254.33333333333331,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0996757901980345,0.0016637601557378647,-1.1685527631755122e-05,1.5906288572547717e-05,-59316.72085360832,80741.65829797807
269.3333333333333,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.099903558164442,0.0016645920951039587,-1.8569358006148562e-05,1.5100964806238842e-05,-37327.47143603107,30355.429211647956
284.3333333333333,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.100228421999418,0.0016635925120120408,-2.4565260705600167e-05,1.4484851863093614e-05,-28216.561137571312,16637.833119779185
299.3333333333333,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1006342189925817,0.0016587463305806401,-2.930379010734896e-05,1.4077669038482092e-05,-23653.84061313332,11363.408570046644
314.3333333333333,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1010996939430697,0.0016494173722972996,-3.247611597956279e-05,1.385987265592048e-05,-21343.290589186912,9108.702832893969
329.3333333333333,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1015994376402887,0.0016361143847864038,-3.383770206677461e-05,1.3783338085709375e-05,-20484.463726056314,8344.073970611595
344.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.102104870448329,0.001620145276580828,-3.321063444250427e-05,1.3787601799753924e-05,-20871.241763235583,8664.826051308253
359.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.102585250410357,0.0016032325497914522,-3.0484555790577517e-05,1.3814874365787842e-05,-22737.650675368885,10304.161543678552
374.33333333333326,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1030086847922576,0.0015871404285412551,-2.5616190265420613e-05,1.3819695966354367e-05,-27058.948788947244,14598.050746726192
389.33333333333326,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.10334312400164,0.0015733554592921681,-1.8627472760046615e-05,1.3772943323491424e-05,-37211.015658906304,27513.40540295526
404.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.103557317222112,0.0015628577477410346,-9.602325494517672e-06,1.3661878468420216e-05,-72185.34520160653,102702.97688912548
419.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1036217099886017,0.001556009903399509,1.3178465865237854e-06,1.34880314556123e-05,525969.5533972041,5383247.149904728
434.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1035092651773084,0.0015525708237220908,1.3939842878896158e-05,1.326407942304014e-05,49724.17455359676,47313.689706109915
449.33333333333326,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.103196190588733,0.0015518161733181321,2.80254125666346e-05,1.3010287081436256e-05,24732.809157113545,11481.75594915295
464.33333333333326,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1026625583112946,0.0015527264664502618,4.329891145204989e-05,1.2750738298949229e-05,16008.420473284894,4714.18733610526
479.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1018928034345663,0.001554195733728698,5.945570331666872e-05,1.2509508683568936e-05,11658.211776053751,2452.8933863699403
494.33333333333326,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.1008760922863985,0.0015552196810568247,7.617112261892878e-05,1.230703653033516e-05,9099.868253585328,1470.2738671502966
509.33333333333326,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0996065532499415,0.0015550366074439186,9.310980279475523e-05,1.2157134356748563e-05,7444.406064180705,971.9991022635536
524.3333333333334,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0980833661637917,0.001553209731796174,0.00010993516622148647,1.2065182621054728e-05,6305.054191335474,691.9681196537917
539.3333333333334,37.0,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.096310709483987,0.0015496512590007182,0.00012631886814329363,1.2027906411781749e-05,5487.281439013947,522.4912839521105
554.3333333333334,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0942975674054196,0.0015445954626441918,0.0001419499875574548,1.2034743286334134e-05,4883.037980397084,413.9916428503566
569.3333333333334,37.1,0.045,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0920574023004974,0.0015385313960007512,0.00015654376352358668,1.2070357341241907e-05,4427.817275873195,341.408278161532
584.3333333333334,37.1,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.08960770071144,0.0015321075620638072,0.00016984968520938892,1.211759701437232e-05,4080.944746558939,291.14710348599135
599.3333333333334,37.0,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.086969403976809,0.001526021994053209,0.00018165875825770783,1.2160238871659873e-05,3815.655172411897,255.41999072012518
614.3333333333334,37.0,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0841662370319227,0.0015209123345596882,0.0001918097882831482,1.2185106334616349e-05,3613.721628933381,229.5690053484351
629.3333333333334,37.1,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0812239512056294,0.0015172606625917207,0.00020019454427577799,1.2183423213836812e-05,3462.36798344065,210.71250776038278
644.3333333333334,37.1,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0781694987003902,0.0015153264225268896,0.00020676168971700548,1.2151441744770787e-05,3352.3965755389945,197.02127482507575
659.3333333333334,37.0,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0750301578589188,0.0015151167494324579,0.00021151939694163957,1.2090455213132208e-05,3276.991096713423,187.3129115415278
674.3333333333334,37.1,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0718326294895633,0.0015163972985764835,0.0002145365899322016,1.2006302896389065e-05,3230.9042517129383,180.81398183664473
689.3333333333335,37.1,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.06860212498691,0.001518739653573089,0.00021594279176984088,1.190844670532279e-05,3209.8648668890273,177.0121817234677
704.3333333333335,37.0,0.046,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.065361467170078,0.0015215953963266442,0.0002159265844867697,1.1808680811491605e-05,3210.105796872899,175.55557050324032
719.3333333333335,37.1,0.047,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.062130224424891,0.0015243835457285576,0.00021473272063632365,1.1719550252319807e-05,3227.9532364975507,176.17324483743423
734.3333333333335,37.1,0.047,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.058923897849354,0.0015265776866667878,0.00021265795639369145,1.1652609077000537e-05,3259.4462596862786,178.60160849708276
749.3333333333335,37.0,0.047,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.055753179896101,0.0015277810664712885,0.00021004570514726595,1.1616728235595643e-05,3299.9826398448386,182.50790456478882
764.3333333333335,37.1,0.047,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.052623301285621,0.0015277810667619644,0.00020727963723654597,1.1616728235012324e-05,3344.019652875651,187.41140247975864
779.3333333333335,37.1,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0495334809115775,0.0015265776868122404,0.00020477637543958593,1.1652609076709776e-05,3384.8981801342643,192.6144809082606
794.3333333333335,37.0,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0464764910377653,0.0015243835454372338,0.00020297745622466223,1.1719550252753458e-05,3414.897365709159,197.16998148369368
809.3333333333335,37.0,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.043438347427582,0.0015215953970562882,0.0002023407432911739,1.1808680811204686e-05,3425.6431467313896,199.92180435271896
824.3333333333335,37.0,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.040398131148322,0.0015187396534268858,0.00020333149204576628,1.1908446705038275e-05,3408.9514299335897,199.6509051056926
839.3333333333335,37.1,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0373279457260196,0.001516397299747916,0.00020641327124160114,1.200630289681236e-05,3358.055305216472,195.32576028740766
854.3333333333335,37.1,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.034193010261106,0.0015151167497255635,0.00021203895061239209,1.2090455212851977e-05,3268.9615684196656,186.39609996825973
869.3333333333335,37.0,0.048,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.030951885919876,0.001515326422673422,0.00022064196126869717,1.2151441744213135e-05,3141.5020813553797,173.01232871306055
884.3333333333335,37.1,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0275568302374722,0.0015172606622990293,0.0002326280284550286,1.218342321314158e-05,2979.6374287457957,156.05249314634892
899.3333333333335,37.0,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.023954270688364,0.0015209123347056828,0.0002483675646289818,1.2185106334616349e-05,2790.812003151005,136.91941244066325
914.3333333333335,37.0,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0200853863289012,0.001526021994635231,0.0002681888946756139,1.216023887138125e-05,2584.548407190152,117.1887674323524
929.3333333333335,37.0,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0158867838631522,0.0015321075616290245,0.0002923724648611348,1.211759701423252e-05,2370.7676469778453,98.25825073541878
944.3333333333335,37.0,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.011291252377532,0.0015385313967223634,0.00032114616346090585,1.2070357341101558e-05,2158.354230640916,81.1222732719508
959.3333333333335,37.1,0.049,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.006228579271692,0.001544595462500436,0.00035468185420750586,1.2034743286474899e-05,1954.2786650551934,66.31081281765893
974.3333333333335,37.0,0.05,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-3.000626408631774,0.001549651259144005,0.00039309319465408166,1.2027906412063438e-05,1763.3151374444635,53.95409978242055
989.3333333333335,37.1,0.05,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.994411122413794,0.0015532097312243398,0.0004364347807572777,1.2065182621475958e-05,1588.2033493234298,43.90567455778425
1004.3333333333335,37.0,0.05,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.987508724416898,0.0015550366068727563,0.00048470262725519575,1.2157134356748563e-05,1430.04626256132,35.867898321027184
1019.3333333333335,37.0,0.05,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.979845707177674,0.001555219680771277,0.0005378359615098027,1.230703653033516e-05,1288.7706106786834,29.490305818005112
1034.3333333333333,37.0,0.051,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.9713498823933833,0.0015541957341573015,0.000595720277120293,1.2509508683162668e-05,1163.5447158364545,24.433233658529677
1049.3333333333333,37.0,0.051,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.9619511566235133,0.0015527264665932648,0.0006581915635202051,1.2750738297886348e-05,1053.1085765560213,20.401221472832244
1064.3333333333333,37.1,0.053,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.951582235392152,0.0015518161733181321,0.0007250415998001358,1.3010287081696676e-05,956.0102216907519,17.15483282705682
1079.3333333333333,37.1,0.053,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.940179240753764,0.001552570824151143,0.0007960241754982889,1.3264079422784703e-05,870.761469180323,14.509420242517905
1094.3333333333333,37.1,0.054000000000000006,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.9276822295752254,0.0015560099032568078,0.0008708620791249011,1.3488031455486702e-05,795.9322115121429,12.327507377630527
1109.3333333333333,37.0,0.054000000000000006,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.9140356023318645,0.0015628577484514145,0.0009492546767719823,1.3661878468296216e-05,730.2014912552747,10.509217678886941
1124.3333333333333,37.1,0.055,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.8991883949871635,0.0015733554590099121,0.001030885889081734,1.3772943322753427e-05,672.380122670385,8.983199225992097
1139.3333333333333,37.1,0.056,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.8830944494931146,0.0015871404289609621,0.001115432365303981,1.3819695966599534e-05,621.4156968370257,7.699055779881299
1154.3333333333333,37.0,0.057,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.865712461476562,0.0016032325504839425,0.0012025716483590188,1.3814874365665215e-05,576.3874289783784,6.621409982640692
1169.3333333333333,36.9,0.058,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.8470059068162072,0.0016201452776772463,0.001291990124885345,1.3787601799753924e-05,536.4957264061575,5.725267786868152
1184.3333333333333,37.0,0.059,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.826942851840215,0.001636114385057833,0.0013833905591642548,1.3783338085217747e-05,501.04952355515206,4.992180216099006
1199.3333333333333,37.1,0.061,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.805495654837898,0.0016494173720280594,0.0014764990195177408,1.3859872655553797e-05,469.45319393868846,4.40674961494957
1214.3333333333333,37.0,0.062,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.782640569351031,0.0016587463305806401,0.001571071019880188,1.4077669037880407e-05,441.19404647461806,3.953343731225186
1229.3333333333333,37.1,0.064,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.7583572622384622,0.0016635925117450948,0.0016668967176245442,1.4484851863093614e-05,415.8309109563388,3.613450720499007
1244.3333333333333,37.0,0.065,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.732628261717423,0.0016645920949705658,0.0017638050307042796,1.5100964806238842e-05,392.9840138187919,3.364565617392791
1259.3333333333333,37.0,0.067,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.7054383524719015,0.001663760155070567,0.0018616665625108553,1.5906288572760722e-05,372.32616974389236,3.181196686021754
1274.3333333333333,37.1,0.069,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.6767739363636736,0.00166450171235672,0.0019603952506590527,1.684133583456499e-05,353.57521924567027,3.037489000289311
1289.3333333333333,37.0,0.071,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.6466223783479563,0.0016712534033678772,0.0020599486858141614,1.7815626367388253e-05,336.4875957024095,2.9101391328714588
1304.3333333333333,37.0,0.073,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.6149713577384546,0.0016886294828273997,0.0021603270777716954,1.8721723327176973e-05,320.85288736689967,2.780559966042228
1319.3333333333333,37.1,0.075,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.581808245092475,0.001720094048319029,0.002261570877706287,1.9452290274202704e-05,306.4892581491603,2.6361844655026525
1334.3333333333333,37.0,0.078,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.5471195246066145,0.00176646236675916,0.002363757097031627,1.992247924554208e-05,293.23959785478377,2.47151444180513
1349.3333333333333,37.0,0.081,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.510890281080094,0.0018247820834308185,0.00246699439400877,2.010537431116887e-05,280.9682836099226,2.2898197601352415
1364.3333333333333,37.0,0.084,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.47310376920953,0.0018881240718054834,0.002571417028295331,2.0094180803237424e-05,269.55844693128336,2.1064479662670217
1379.333333333333,37.0,0.08800000000000001,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.4337410812792797,0.0019465488064658453,0.002677177810515019,2.0204830516575585e-05,258.9096539787179,1.9540075587055887
1394.333333333333,37.0,0.091,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.3927809272205423,0.0019893906360366627,0.002784440198050353,2.1090394569421498e-05,248.93591934396093,1.8855340348634342
1409.333333333333,37.1,0.096,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.350199538557277,0.002009415458222365,0.002893369708918736,2.3702154612263193e-05,239.563986041375,1.9624808468754902
1424.333333333333,37.0,0.1,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.3059707051082796,0.0020104858688521866,0.0030041248426304623,2.8922762770865132e-05,230.73181604297574,2.2214128668695863
1439.333333333333,37.1,0.104,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.2600659503019074,0.002021492472527591,0.0031168477097012204,3.720932312161414e-05,222.38724670522643,2.6548871460819994
1454.333333333333,37.0,0.109,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.2124548479345094,0.002115768517739165,0.0032316545799558893,4.868072171607825e-05,214.48677864866562,3.230967581725979
1469.333333333333,37.1,0.115,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.1631054799704543,0.002414860336307019,0.0033486265635657153,6.337142028934325e-05,206.9944699422864,3.9172876710129563
1484.333333333333,37.0,0.121,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.1119850317994917,0.0030421278767500445,0.003467800638118912,8.134876609725071e-05,199.88091960671042,4.6888699418458595
1499.333333333333,37.0,0.128,O2_R0_T_mCherry,E04,M9_0.5%_glucose,1_ugmL_tetracycline,40_uM_NiCl2,O2,0,mCherry,20200310,1,-2.0590605181874935,0.004068890485787068,0.0035891612295841924,0.00010272427670546681,193.12233032235417,5.527294659966102
14.333333333333336,36.9,0.046,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,60_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0764351305301716,0.004109160259684852,-0.00014722186818139082,6.542948263860729e-05,-4708.1808505916015,2092.446190423667
29.33333333333333,37.0,0.046,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,60_uM_NiCl2,O2,0,mCherry,20200310,1,-3.078569134742679,0.0033889988282597857,-0.000137437990876621,5.658498806845324e-05,-5043.344828739443,2076.4099150394454
44.33333333333334,37.1,0.046,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,60_uM_NiCl2,O2,0,mCherry,20200310,1,-3.0805618944962134,0.002833516451966147,-0.0001283789566214888,4.8600723387386954e-05,-5399.227403005099,2043.9982098680446
59.33333333333334,37.0,0.046,O2_R0_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,60_uM_NiCl2,O2,0,mCherry,20200310,1,-3.082423818123857,0.0024339833632917073,-0.00011998286827927251,4.14566898715685e-05,-5777.051261573224,1996.0968258046619
