time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
13.966666666666667,37.0,0.04,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.13202777777777785,-0.09202777777777785,-3.221956305889506,0.007570664543902412,0.00016943904761373973,0.00021471745514707905,4090.8349658578836,5184.009740765717
28.966666666666665,37.1,0.04,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1401111111111112,-0.10011111111111118,-3.219233846888784,0.005503248323062017,0.0001919391560846473,0.00016532669160522422,3611.285965299648,3110.579275549525
43.96666666666667,37.0,0.04,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.14594444444444452,-0.10594444444444451,-3.2162442681714083,0.004357957355881453,0.0002052149273611692,0.00012471130890366,3377.664527006054,2052.6429028188345
58.96666666666667,37.1,0.04,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.15077777777777784,-0.11077777777777784,-3.2131185252017076,0.0039105875525719085,0.00021026781125543792,9.266633286931814e-05,3296.4968647431015,1452.7866816469166
73.96666666666667,37.0,0.04,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1538333333333334,-0.1138333333333334,-3.2099719988196114,0.0038204092737545987,0.00020816927592930135,6.91179065032182e-05,3329.72854647077,1105.5611608805568
88.96666666666668,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.15663888888888894,-0.11563888888888893,-3.206903614423112,0.0038210863867759823,0.00020003802936501003,5.394755535368141e-05,3465.0770294040312,934.4844849848411
103.96666666666668,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.15838888888888894,-0.11738888888888893,-3.203995309800888,0.0037927086410149487,0.00018701639911274104,4.625935763608235e-05,3706.3443839600836,916.7811549870339
118.96666666666668,37.1,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16111111111111115,-0.12011111111111114,-3.201311860241219,0.0037098412377302562,0.00017024640810128777,4.370627907831517e-05,4071.434976458115,1045.2336428996643
133.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1614166666666667,-0.1204166666666667,-3.1989010612763877,0.0035884185370564487,0.00015084610760013328,4.341465402988447e-05,4595.061759215939,1322.4936307347982
148.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16275000000000006,-0.12175000000000005,-3.196794260945012,0.003456654881421906,0.00012988673770797377,4.340485896390972e-05,5336.550850313587,1783.3401708215652
163.96666666666667,37.1,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16402777777777783,-0.12302777777777782,-3.1950072249073003,0.0033403146181624852,0.00010837127983803763,4.2804533513811626e-05,6396.041290606361,2526.3110686581376
178.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16397222222222227,-0.12297222222222226,-3.193541309407749,0.0032553258586030965,8.721494410601771e-05,4.143476278943176e-05,7947.57352269081,3775.795845995854
193.96666666666667,37.1,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16533333333333342,-0.1243333333333334,-3.1923849092374894,0.003205506201828795,6.722809724690748e-05,3.945796368521754e-05,10310.379275115218,6051.436641500812
208.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16588888888888895,-0.12488888888888894,-3.1915151405981135,0.00318460874780746,4.910208380204395e-05,3.7178820818594946e-05,14116.451418933304,10688.60987681901
