time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
358.95,37.1,0.706,63.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.6749375,-0.35317911333031304,0.002023676792421322,0.00237379483098632,5.1544975358723475e-05,291.9996166104803,6.340528189915267
378.95,37.0,0.736,61.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7049375,-0.3086312970677767,0.002023677148802744,0.002080551055070934,5.1330094840780335e-05,333.1555737940366,8.219412428213378
398.95,37.1,0.765,57.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7339375,-0.2699773397216312,0.002022351858586449,0.001785442820509936,5.1279618433389515e-05,388.22143873640107,11.150089500137742
418.95,37.0,0.787,73.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7559375,-0.23709885338352876,0.002020612270626887,0.001507831671378912,5.126674891701837e-05,459.6979846736223,15.629875406695582
438.95,37.0,0.8109999999999999,67.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.7798749999999999,-0.20935702513447652,0.0020202708699763867,0.0012756596749257942,5.117089000727865e-05,543.3637154049461,21.796099274322636
458.95,37.1,0.8290000000000001,74.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.798,-0.18568578128387614,0.0020201206203016124,0.0011005767653694681,5.110150509649132e-05,629.8035742443217,29.242767584894803
478.95,37.1,0.848,73.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.816875,-0.1650375931076482,0.0020192842718182577,0.0009694570713751349,5.109875833863234e-05,714.9849137484185,37.68587841808731
498.95,37.1,0.862,78.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.830875,-0.14679418545978606,0.002018743381023504,0.0008555769501789462,5.10761517719477e-05,810.1517700014846,48.36436366624098
518.95,37.0,0.877,82.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8458749999999999,-0.1308404798605256,0.002018733558539014,0.0007385145307316626,5.102963478579085e-05,938.5694549208519,64.8529643123736
538.95,37.0,0.888,70.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.856875,-0.11728681148565379,0.0020185150773399953,0.0006170675471545151,5.101375890297409e-05,1123.2922291186053,92.86399717192059
558.95,37.1,0.897,83.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.865875,-0.10608699677634448,0.002018124666895234,0.000506264019715777,5.1013158147968836e-05,1369.1416999159587,137.96011437669054
578.95,37.1,0.907,79.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8759375,-0.09685624861393194,0.0020180117411832503,0.0004219141067193094,5.0995082402774934e-05,1642.8632499388827,198.5663562153888
598.95,37.1,0.911,84.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.879875,-0.08902295236944457,0.002018002692045212,0.00036499268654861805,5.097774215254071e-05,1899.071422812238,265.23921406980156
618.95,37.0,0.919,80.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.888,-0.08219082749059137,0.002017839525959367,0.000317620069695268,5.09762687047151e-05,2182.3154349942893,350.24958630431746
638.95,37.1,0.923,79.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.891875,-0.07643126038009385,0.0020177019620747833,0.00025361680525669283,5.097341240433945e-05,2733.049096878226,549.3044461130199
658.95,37.0,0.928,97.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8969375,-0.07227422477883749,0.0020176996244831587,0.00015619642276801238,5.096338851378794e-05,4437.663605071342,1447.910076241918
678.95,37.0,0.93,83.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8988750000000001,-0.0703765646271588,0.0020176714423918362,3.055702646100056e-05,5.095889743467148e-05,22683.72485276334,37828.86432629758
698.95,37.0,0.928,83.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8969375,-0.07106746511517414,0.0020175851158240107,-9.716226590397725e-05,5.095988090689505e-05,-7133.9132955685,3741.6106814714026
718.95,37.0,0.924,83.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8928750000000001,-0.07405378187340439,0.0020175594491026474,-0.00019389180497045994,5.095713230283213e-05,-3574.9173652055515,939.5319063548104
738.95,37.1,0.92,92.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8889375,-0.07846479019898744,0.002017577508791637,-0.0002376655401991508,5.0952934761388895e-05,-2916.4816236258976,625.262281510725
758.95,37.0,0.917,87.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8859375,-0.08320394636321105,0.002017551270491515,-0.00022869404242401026,5.0953473797975664e-05,-3030.893036010162,675.2888149507687
778.95,37.1,0.913,85.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.881875,-0.08739592074977232,0.0020175218511875727,-0.0001874967464514099,5.09551743890413e-05,-3696.8491116701884,1004.6765863424954
798.95,37.1,0.911,93.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.87975,-0.09067943100334652,0.002017551270491515,-0.00014237726717943044,5.095347379790917e-05,-4868.383796736378,1742.2800081740193
818.95,37.0,0.908,87.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8768750000000001,-0.09321012663085249,0.002017577508819151,-0.00011455910040847339,5.095293476128915e-05,-6050.5641026199655,2691.1349416199682
838.95,37.0,0.905,90.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8738125,-0.09541763233872391,0.0020175594491026474,-0.0001096111664665167,5.095713230299835e-05,-6323.691307232675,2939.8206859189922
858.95,37.1,0.903,90.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.87175,-0.09769063967749592,0.0020175851158515242,-0.00011888875554452727,5.095988090702802e-05,-5830.21646904481,2499.034795712381
878.95,37.1,0.901,89.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8699375,-0.10017297030990502,0.0020176714423368112,-0.00012829490753536732,5.095889743457175e-05,-5402.7645670103,2145.9848307503444
898.95,37.0,0.899,84.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.867875,-0.10275477210142192,0.002017699624524427,-0.00012787484813955863,5.096338851368822e-05,-5420.512248065124,2160.2971628936784
918.95,37.1,0.897,83.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.866,-0.10521331171682036,0.0020177019620610274,-0.00011650568590174104,5.0973412404372684e-05,-5949.470836509508,2603.004550292557
938.95,37.0,0.895,81.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.864,-0.10738070998123916,0.0020178395259731223,-0.00010003025740137894,5.097626870478157e-05,-6929.375156745224,3531.2684294023725
958.95,37.0,0.893,88.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.862,-0.10922854917194336,0.002018002692058966,-8.551197997828941e-05,5.09777421527401e-05,-8105.848803125925,4832.280463155712
978.95,37.0,0.892,89.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.86075,-0.11083665533956832,0.002018011741224512,-7.61228914376872e-05,5.099508240287459e-05,-9105.633896307561,6099.906901890537
998.95,37.0,0.89,103.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.858875,-0.11229469713950735,0.00201812466692274,-6.982374043240647e-05,5.101315814793563e-05,-9927.098953270099,7252.729024787942
1018.95,37.0,0.889,88.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8578749999999999,-0.11361845432246831,0.0020185150773674963,-6.190086174537313e-05,5.101375890277484e-05,-11197.698400567995,9228.25095428112
1038.95,37.0,0.888,95.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8566875,-0.11473592781127806,0.002018733558484018,-4.889227763474335e-05,5.102963478585724e-05,-14177.027827138652,14796.785655445325
1058.95,37.0,0.887,91.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.85575,-0.11554078108877164,0.0020187433809685084,-3.099434390865796e-05,5.107615177188137e-05,-22363.66682265281,36853.49959901963
1078.95,37.0,0.887,92.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.85575,-0.11596552146344052,0.0020192842718320028,-1.159063418611217e-05,5.1098758338831256e-05,-59802.35157369303,263646.13549959485
1098.95,37.1,0.8859999999999999,85.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8546874999999999,-0.11602168132419344,0.0020201206203016124,5.294130161204169e-06,5.110150509655763e-05,130927.49128825469,1263775.4757855167
1118.95,37.1,0.887,91.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8556875,-0.11578513535566026,0.0020202708699763867,1.7576068830293945e-05,5.117089000737797e-05,39436.986009365384,114816.6687780313
1138.95,37.0,0.887,98.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8558749999999999,-0.11534457276360577,0.002020612270640623,2.603277906093604e-05,5.1266748916985325e-05,26625.938741978567,52434.86732510863
1158.95,37.0,0.887,100.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8556875,-0.11475188063020436,0.002022351858613898,3.327549770491822e-05,5.1279618433389515e-05,20830.557868935975,32101.189552329237
1178.95,37.1,0.888,87.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8566875,-0.11400444655643316,0.002023677148802744,4.182960517620793e-05,5.133009484058231e-05,16570.732084131585,20334.33607305838
1198.95,37.0,0.889,88.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031375000000000014,0.857625,-0.11306246548985577,0.002023676792448753,5.276361347580916e-05,5.1544975358657745e-05,13136.840616076011,12833.429730067743
1218.95,37.0,0.889,89.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8578125,-0.11188084392419029,0.0020257950322236247,6.563811872202507e-05,5.16899696582623e-05,10560.131735271041,8316.095884695891
1238.95,37.0,0.89,90.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8586875,-0.11043069419007256,0.0020300716874794063,7.946854491178157e-05,5.1691438497408865e-05,8722.283531545865,5673.532631412535
1258.95,37.0,0.892,102.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8608750000000001,-0.10869940530294553,0.00203131639005163,9.373037901092007e-05,5.198037405301983e-05,7395.11765421529,4101.135468442058
1278.95,37.0,0.894,88.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8628125,-0.10667751854475771,0.00203237547898455,0.0001085896121866825,5.249932380228683e-05,6383.181287804187,3086.047500943453
1298.95,37.0,0.895,93.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8638125,-0.10435006942946945,0.002040734331601562,0.00012428354110699535,5.2619977732568416e-05,5577.143798656467,2361.2875838803834
1318.95,37.1,0.898,97.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8668750000000001,-0.10170385493615797,0.0020485929222228494,0.0001402877746136122,5.2804663632197174e-05,4940.89511697685,1859.7650822569435
1338.95,37.1,0.9,91.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.86875,-0.09874667439984464,0.002048661740892692,0.00015505966732531906,5.3945836807870216e-05,4470.19648962425,1555.1980375557528
1358.95,37.1,0.902,105.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8708750000000001,-0.09552267834580519,0.0020594806979247608,0.00016667678972914768,5.4883659478714445e-05,4158.630494901659,1369.3619870581576
1378.95,37.1,0.906,94.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8748125,-0.09210875054495204,0.0020845758731475573,0.0001739792895974479,5.4884367771026386e-05,3984.0786921463155,1256.837182600358
1398.95,37.0,0.909,89.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.877875,-0.08858969197145683,0.002091765763588767,0.00017740809533894897,5.6739933488420325e-05,3907.0775165904656,1249.5896424675454
1418.95,37.1,0.911,111.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.879875,-0.08502545048285981,0.0021013307472544243,0.00017889910926682795,6.0364489280479684e-05,3874.5144310702885,1307.3462791397678
1438.95,37.1,0.915,95.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.883875,-0.081430650860284,0.0021666079661488984,0.0001808169772828938,6.0997395400691246e-05,3833.418692070573,1293.1781031313078
1458.95,37.0,0.918,93.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8869375,-0.07778018653718277,0.002209998925015482,0.00018455667154770872,6.409113693557473e-05,3755.74166323629,1304.2592891089053
1478.95,37.0,0.922,97.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8908750000000001,-0.07403878001999686,0.0022229324078672018,0.0001896789333080684,7.804973929477534e-05,3654.3182127356513,1503.691415961978
1498.95,37.0,0.925,86.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.893875,-0.07019738346065196,0.0024686072309135685,0.00019413349269659097,8.303764418535926e-05,3570.4667491006157,1527.2127615343709
1518.95,37.0,0.928,97.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.89675,-0.0662944676350321,0.002597993786694436,0.00019547409650483294,0.00010987090247444884,3545.979712676701,1993.1029131434987
1538.95,37.0,0.931,104.0,O1_R0_T_mCherry,C07,M9_0.5%_glucose,1_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8998125,-0.06240843101923588,0.0036543864652472773,0.0001923886043319195,0.00030638433726174293,3602.84946692627,5737.640490772489
18.95,37.0,0.095,44.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.06399999999999999,-2.3537158617019003,0.013522773085003022,0.0021061952649180007,0.0001892617334924609,329.0992018192251,29.572702239322865
38.95,37.0,0.098,30.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.06699999999999999,-2.3098283174130856,0.010873910999583656,0.002280769758026156,0.00016071131392741405,303.9093175103369,21.414553380495054
58.95,37.0,0.102,35.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.07093749999999999,-2.262559908269445,0.008955968462718025,0.002444121620667974,0.0001350752609128252,283.59766334807404,15.673126920966979
78.95,37.0,0.109,33.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.07781249999999998,-2.212144394074251,0.007716181477884273,0.002595335500096838,0.00011243831581088471,267.07421084252206,11.57051736183389
98.95,37.1,0.116,28.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.0849375,-2.158832886919484,0.007038089507845129,0.0027335931259521813,9.289344978726216e-05,253.56633142633623,8.616736357898157
118.95,37.0,0.123,30.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.09193749999999998,-2.102891816600035,0.00674750781816804,0.0028581824287904206,7.654780704692222e-05,242.51327472238515,6.49498757419154
138.95,37.0,0.131,35.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.030937500000000014,0.1000625,-2.044600724648973,0.006666209904633775,0.0029685055361600206,6.351113108829585e-05,233.50038331293865,4.995737172496199
158.95,37.0,0.139,25.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.10793749999999999,-1.9842499107948441,0.006661113924185071,0.003064085513390811,5.383794034704159e-05,226.21665666010978,3.9747712045074355
178.95,37.0,0.149,30.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.11793749999999997,-1.9221379581467843,0.006655127565811828,0.0031445717318641965,4.7400118498250736e-05,220.42657622856223,3.322629192244094
198.95,37.1,0.16,33.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.129,-1.8585691655840861,0.006614368445970262,0.0032097437654796876,4.374753482784642e-05,215.95093914182158,2.9433256737866444
218.95,37.0,0.172,29.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.14093749999999997,-1.7938509176097313,0.006531990738972418,0.0032595137361533496,4.211993002577302e-05,212.65355407826848,2.7479414239496283
238.95,37.0,0.183,29.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.15193749999999998,-1.7282910233036262,0.006415965996279322,0.003293927051164093,4.1665361794742096e-05,210.43185528804685,2.661783107982529
258.95,37.0,0.196,28.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.16499999999999998,-1.6621950569067963,0.00628101986999102,0.0033131614986385014,4.167803720655339e-05,209.21020024070202,2.6317674261292763
278.95,37.0,0.208,35.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.17693749999999997,-1.5958637330129335,0.006143393432897898,0.0033175246920886777,4.169325009195836e-05,208.93504793284518,2.6258074965389198
298.95,37.0,0.221,34.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.18993749999999998,-1.5295903492663143,0.00601739732094833,0.003307449880251484,4.146354987203867e-05,209.57148427211885,2.6272741853955015
318.95,37.0,0.235,32.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.20399999999999996,-1.463658328879319,0.005913259136279967,0.003283490164098097,4.08976871556043e-05,211.10073303671297,2.629376458152318
338.95,37.0,0.251,30.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.21993749999999998,-1.3983388942019133,0.005836114363393613,0.0032463111883077964,4.000559867731776e-05,213.5184029973608,2.63127317285527
358.95,37.1,0.267,40.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.2359375,-1.333888900964702,0.005786080386481209,0.0031966823993064535,3.885857882395685e-05,216.8332958914934,2.6358057096588667
378.95,37.0,0.287,41.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.2559375,-1.2705488607549569,0.00575923362773091,0.0031354669856517615,3.756150524985989e-05,221.0666493163099,2.648280510323237
398.95,37.1,0.312,34.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.2809375,-1.2085411767258591,0.005749131777485886,0.00306361063867068,3.6232251622725824e-05,226.2517213547431,2.6757999840857374
418.95,37.0,0.332,38.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.3009375,-1.148068614590649,0.005748446201288381,0.002982129291387718,3.4984716202073744e-05,232.4336448328144,2.72678489285272
438.95,37.0,0.35700000000000004,32.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.325875,-1.0893130276046392,0.005750348120339932,0.0028920960115128656,3.391387921207242e-05,239.66949153854597,2.810460702030847
458.95,37.1,0.377,37.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.346,-1.0324343505656444,0.005749460449952865,0.002794627239221541,3.3083439681539686e-05,248.02849225538404,2.936218307640899
478.95,37.1,0.4,44.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.368875,-0.977569873933767,0.0057423462162361025,0.002690868572343852,3.251825042808933e-05,257.5923579783709,3.11291784786296
498.95,37.1,0.422,45.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.390875,-0.9248338050180891,0.005727600107520136,0.002581980310104613,3.220390940585871e-05,268.4556415272823,3.348329623352551
518.95,37.0,0.445,46.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.413875,-0.8743171189013381,0.005705642949463573,0.002469122971542625,3.209397538430066e-05,280.7260669268693,3.6489132317511013
538.95,37.0,0.467,44.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.435875,-0.8260876974416718,0.005678316208113145,0.0023534430060164965,3.2122493015658356e-05,294.52473622175603,4.020011854136936
558.95,37.1,0.488,49.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.456875,-0.7801907503447367,0.005648360152973756,0.0022360589107366345,3.2217894642433805e-05,309.9860997542318,4.466384787335824
578.95,37.1,0.51,42.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.4789375,-0.7366495080682611,0.005618848767223286,0.0021180479640337865,3.231484013573499e-05,327.25754672706194,4.99293476128718
598.95,37.1,0.528,53.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.496875,-0.695466172241133,0.005592649650163069,0.002000433773173018,3.2362307227775324e-05,346.49843941621697,5.605528711178408
618.95,37.0,0.547,53.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.516,-0.6566231054173528,0.005571973715362004,0.0018841748220938068,3.232786359357339e-05,367.8783796663194,6.311899478447376
638.95,37.1,0.5670000000000001,47.0,O1_R1740_T_mCherry,E06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.5358750000000001,-0.6200842384584249,0.005558070533004663,0.0017701541877266115,3.2198859091978626e-05,391.57446586624536,7.1226852089289805
