time_min,temp_C,OD600,strain,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
549.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
574.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
599.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
624.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
649.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
674.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
699.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
724.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
749.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
774.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
799.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
824.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
849.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
874.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
899.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
924.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
949.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
974.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
999.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1024.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1049.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1074.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1099.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1124.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1149.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1174.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
